timestamp,rel_s,fps,frame_time_ms,cpu_time_ms,gpu_time_ms,lat,lon,elev_m,agl_m,gs_kts,ias_kts,sim_time_s,paused
1773664263.027,6.79,30.1,33.24,15.47,17.77,51.893719,0.255463,104.2,-0.1,10.5,9.6,3715.9,0
1773664263.063,6.83,30.1,33.24,15.47,17.77,51.893719,0.255463,104.2,-0.1,10.5,9.3,3715.9,0
1773664263.227,6.99,29.9,33.44,15.27,18.18,51.893726,0.255456,104.2,-0.1,10.3,9.3,3716.1,0
1773664263.293,7.06,29.9,33.44,15.27,18.18,51.893726,0.255456,104.2,-0.1,10.3,9.0,3716.1,0
1773664263.427,7.19,29.7,33.70,15.52,18.18,51.893734,0.255450,104.2,-0.1,10.2,9.0,3716.3,0
1773664263.527,7.29,29.7,33.70,15.52,18.18,51.893734,0.255450,104.2,-0.1,10.2,8.6,3716.3,0
1773664263.628,7.39,29.8,33.61,15.43,18.18,51.893742,0.255444,104.2,-0.1,10.2,8.6,3716.5,0
1773664263.728,7.49,29.8,33.61,15.43,18.18,51.893742,0.255444,104.2,-0.1,10.2,8.2,3716.5,0
1773664263.860,7.63,30.2,33.13,14.95,18.18,51.893753,0.255436,104.2,-0.1,10.1,8.2,3716.8,0
1773664263.927,7.69,30.2,33.13,14.95,18.18,51.893753,0.255436,104.2,-0.1,10.1,8.0,3716.8,0
1773664264.060,7.83,30.2,33.12,14.94,18.18,51.893761,0.255430,104.2,-0.1,10.1,8.0,3717.0,0
1773664264.127,7.89,30.2,33.12,14.94,18.18,51.893761,0.255430,104.2,-0.1,10.1,7.7,3717.0,0
1773664264.261,8.03,29.7,33.66,15.75,17.91,51.893768,0.255423,104.2,-0.1,10.0,7.7,3717.2,0
1773664264.361,8.13,29.7,33.66,15.75,17.91,51.893768,0.255423,104.2,-0.1,10.0,7.5,3717.2,0
1773664264.477,8.24,31.9,31.32,13.42,17.91,51.893780,0.255416,104.2,-0.1,10.0,7.5,3717.4,0
