timestamp,cpu_some10,cpu_some60,mem_some10,mem_some60,mem_full10,mem_full60,io_some10,io_some60,io_full10,io_full60
1773644739.818,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1773644740.836,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1773644741.860,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1773644742.878,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1773644743.893,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1773644744.912,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1773644745.929,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1773644746.954,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1773644747.971,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1773644748.989,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1773644750.007,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1773644751.024,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1773644752.048,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1773644753.066,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1773644754.084,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1773644755.101,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1773644756.118,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1773644757.142,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1773644758.159,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1773644759.176,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
