timestamp,ctxt_s,pgfault_s,pgmajfault_s,pgscan_kswapd_s,pgscan_direct_s,pgsteal_kswapd_s,pgsteal_direct_s,allocstall_s,compact_stall_s,tlb_shootdown_s,nr_dirty,nr_writeback,pswpin_s,pswpout_s,wset_refault_anon_s,wset_refault_file_s,thp_fault_fallback_s
1774103176.243,28000,271989,93,110848,0,110848,0,0.0,0.0,0,585,0,0,0,0,15,0
1774103177.282,91242,143609,1643,0,0,0,0,0.0,0.0,0,379,0,0,0,0,731,0
1774103178.308,68773,19251,768,74759,0,74696,0,0.0,0.0,0,383,0,0,0,0,0,0
1774103179.346,191360,14408,1925,231720,183985,231782,183985,2870.9,0.0,0,466,0,0,0,0,661,0
1774103180.381,219557,886247,640,1044319,244435,1040338,234489,3602.7,0.0,0,290,0,0,72,0,20198,0
1774103181.405,71819,1481563,57,0,0,0,0,0.0,0.0,0,301,0,0,0,0,21956,0
1774103182.455,51264,1358920,30,227381,0,227381,0,0.0,0.0,0,304,0,0,0,0,12859,0
1774103183.479,50780,1099044,30,174492,0,174492,0,0.0,0.0,0,334,0,0,0,0,12273,0
1774103184.500,64384,1143964,60,0,0,0,0,0.0,0.0,0,385,0,0,0,0,23471,0
1774103185.575,63819,1620606,37,404545,0,392879,0,0.0,0.0,0,390,0,0,8404,0,15423,0
1774103186.628,54984,1223083,35,0,0,0,0,0.0,0.0,0,406,0,1,0,1,13268,0
1774103187.650,50391,1015976,35,0,0,0,0,0.0,0.0,0,413,0,1,0,1,11321,0
1774103188.678,73281,1266201,81,0,0,0,0,0.0,0.0,0,478,0,19,0,19,24332,0
1774103189.733,50134,1671338,31,0,0,0,0,0.0,0.0,0,487,0,0,0,0,11904,0
1774103190.774,53194,948264,336,0,0,0,0,0.0,0.0,0,489,0,1,0,0,8857,0
1774103191.794,454550,11820,165,0,0,0,0,0.0,0.0,0,495,0,0,0,1,562,0
1774103192.814,20058,4084,0,0,0,0,0,0.0,0.0,0,499,0,0,0,0,0,0
1774103193.835,25519,128708,42,0,0,0,0,0.0,0.0,0,508,0,0,0,0,161,0
