timestamp,cpu_some10,cpu_some60,mem_some10,mem_some60,mem_full10,mem_full60,io_some10,io_some60,io_full10,io_full60
1774108073.974,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1774108074.997,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1774108076.024,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1774108077.044,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1774108078.065,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1774108079.087,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1774108080.108,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1774108081.135,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1774108082.155,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1774108083.176,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1774108084.196,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1774108085.217,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1774108086.245,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1774108087.264,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1774108088.284,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1774108089.306,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1774108090.327,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1774108091.352,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1774108092.375,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1774108093.396,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1774108094.416,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1774108095.439,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1774108096.466,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1774108097.487,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1774108098.508,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1774108099.528,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1774108100.548,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1774108101.578,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
