timestamp,rel_offset_s,category,message
1774184008.149,5303.6,DSF,"+51+003.dsf (2ms)"
1774184008.149,5303.6,DSF,"+51+003.dsf (1ms)"
1774184008.294,5303.7,DSF,"+51+003.dsf (116ms)"
1774184008.704,5304.1,DSF,"+51+003.dsf (397ms)"
1774184008.736,5304.2,DSF,"+51+003.dsf (22ms)"
1774184008.936,5304.4,DSF,"+51+003.dsf (186ms)"
1774184011.750,5307.2,DSF,"+51+003.dsf (2793ms)"
1774184011.935,5307.3,DSF,"+50+003.dsf (92ms)"
1774184012.047,5307.5,DSF,"+50+003.dsf (95ms)"
1774184012.146,5307.6,DSF,"+50+003.dsf (119ms)"
1774184012.172,5307.6,DSF,"+50+003.dsf (0ms)"
1774184012.504,5307.9,DSF,"+50+003.dsf (353ms)"
1774184013.570,5309.0,DSF,"+50+003.dsf (1059ms)"
1774184013.604,5309.0,DSF,"+50+003.dsf (32ms)"
1774184014.003,5309.4,DSF,"+50+003.dsf (384ms)"
1774184018.322,5313.7,DSF,"+50+003.dsf (4319ms)"
1774184213.754,5509.2,AIRPORT,"Loading sim objects for airport EBBE"
1774184324.736,5620.2,AIRPORT,"Loading sim objects for airport EBBR"
1774184369.770,5665.2,AIRPORT,"Loading sim objects for airport EBGB"
1774184436.286,5731.7,DSF,"+49+002.dsf (30ms)"
1774184436.419,5731.8,DSF,"+49+002.dsf (132ms)"
1774184436.485,5731.9,DSF,"+49+002.dsf (37ms)"
1774184436.653,5732.1,DSF,"+49+002.dsf (112ms)"
1774184436.718,5732.1,DSF,"+49+002.dsf (87ms)"
1774184436.786,5732.2,DSF,"+49+002.dsf (59ms)"
1774184436.786,5732.2,DSF,"+49+002.dsf (0ms)"
1774184436.853,5732.3,DSF,"+49+002.dsf (64ms)"
1774184437.252,5732.7,DSF,"+49+002.dsf (400ms)"
1774184437.285,5732.7,DSF,"+49+002.dsf (18ms)"
1774184438.018,5733.4,DSF,"+49+002.dsf (729ms)"
1774184439.854,5735.3,DSF,"+51+002.dsf (40ms)"
1774184439.876,5735.3,DSF,"+51+002.dsf (34ms)"
1774184439.894,5735.3,DSF,"+51+002.dsf (6ms)"
1774184439.894,5735.3,DSF,"+51+002.dsf (1ms)"
1774184439.935,5735.3,DSF,"+51+002.dsf (60ms)"
1774184440.169,5735.6,DSF,"+51+002.dsf (234ms)"
1774184440.203,5735.6,DSF,"+51+002.dsf (6ms)"
1774184440.203,5735.6,DSF,"+51+002.dsf (16ms)"
1774184440.965,5736.4,DSF,"+51+002.dsf (727ms)"
1774184441.661,5737.1,DSF,"+49+002.dsf (3634ms)"
1774184442.586,5738.0,ERROR,"E/OBJ: ERROR: object Custom Scenery/aaa_Boundless_LFOB_Airport_XP12/LFOB Vehicles/BDLSS_FuelTruck_Light.obj has a bad li"
1774184442.586,5738.0,ERROR,"E/OBJ: ERROR: object Custom Scenery/aaa_Boundless_LFOB_Airport_XP12/LFOB Vehicles/BDLSS_FuelTruck_Light.obj has a bad li"
1774184442.586,5738.0,ERROR,"E/OBJ: ERROR: object Custom Scenery/aaa_Boundless_LFOB_Airport_XP12/LFOB Vehicles/BDLSS_FuelTruck_Light.obj has a bad li"
1774184442.586,5738.0,ERROR,"E/OBJ: ERROR: object Custom Scenery/aaa_Boundless_LFOB_Airport_XP12/LFOB Vehicles/BDLSS_FuelTruck_Light.obj has a bad li"
1774184442.586,5738.0,ERROR,"E/OBJ: ERROR: object Custom Scenery/aaa_Boundless_LFOB_Airport_XP12/LFOB Vehicles/BDLSS_FuelTruck_Light.obj has a bad li"
1774184442.586,5738.0,ERROR,"E/OBJ: ERROR: object Custom Scenery/aaa_Boundless_LFOB_Airport_XP12/LFOB Vehicles/BDLSS_FuelTruck_Light.obj has a bad li"
1774184442.586,5738.0,ERROR,"E/OBJ: ERROR: object Custom Scenery/aaa_Boundless_LFOB_Airport_XP12/LFOB Vehicles/BDLSS_FuelTruck_Light.obj has a bad li"
1774184442.586,5738.0,ERROR,"E/OBJ: ERROR: object Custom Scenery/aaa_Boundless_LFOB_Airport_XP12/LFOB Vehicles/BDLSS_FuelTruck_Light.obj has a bad li"
1774184448.819,5744.2,DSF,"+50+002.dsf (20ms)"
1774184448.819,5744.2,DSF,"+50+002.dsf (24ms)"
1774184448.852,5744.3,DSF,"+50+002.dsf (21ms)"
1774184448.852,5744.3,DSF,"+50+002.dsf (0ms)"
1774184448.919,5744.3,DSF,"+50+002.dsf (65ms)"
1774184449.253,5744.7,DSF,"+50+002.dsf (326ms)"
1774184449.253,5744.7,DSF,"+50+002.dsf (12ms)"
1774184449.353,5744.8,DSF,"+50+002.dsf (88ms)"
1774184452.439,5747.9,DSF,"+50+002.dsf (3049ms)"
1774184539.501,5834.9,DSF,"+52+002.dsf (3ms)"
1774184539.501,5834.9,DSF,"+52+002.dsf (0ms)"
1774184545.635,5841.0,DSF,"+52+004.dsf (19ms)"
1774184545.635,5841.0,DSF,"+52+004.dsf (6ms)"
1774184545.668,5841.1,DSF,"+52+004.dsf (1ms)"
1774184545.769,5841.2,DSF,"+52+004.dsf (74ms)"
1774184545.804,5841.2,DSF,"+52+004.dsf (42ms)"
1774184545.904,5841.3,DSF,"+52+004.dsf (94ms)"
1774184545.904,5841.3,DSF,"+52+004.dsf (1ms)"
1774184545.904,5841.3,DSF,"+52+004.dsf (0ms)"
1774184545.970,5841.4,DSF,"+52+004.dsf (70ms)"
1774184548.909,5844.3,DSF,"+52+004.dsf (2941ms)"
1774184549.097,5844.5,DSF,"+52+004.dsf (187ms)"
1774184549.984,5845.4,DSF,"+52+004.dsf (876ms)"
1774184554.369,5849.8,DSF,"+52+004.dsf (4353ms)"
1774184554.749,5850.2,ERROR,"E/SCN: Failed to find resource '../../textures/SignsAndLightsUS.png', referenced from file 'Custom Scenery/FlyTampa_Amst"
1774184554.749,5850.2,ERROR,"E/SCN: Failed to find resource '../../textures/SignsAndLightsUS.png', referenced from file 'Custom Scenery/FlyTampa_Amst"
1774184557.869,5853.3,DSF,"+52+003.dsf (1ms)"
1774184557.869,5853.3,DSF,"+52+003.dsf (2ms)"
1774184557.933,5853.3,DSF,"+52+003.dsf (4ms)"
1774184557.933,5853.3,DSF,"+52+003.dsf (0ms)"
1774184559.769,5855.2,DSF,"+52+005.dsf (0ms)"
1774184559.769,5855.2,DSF,"+52+005.dsf (1ms)"
1774184559.769,5855.2,DSF,"+52+005.dsf (1ms)"
1774184559.802,5855.2,DSF,"+52+005.dsf (0ms)"
1774184559.835,5855.2,DSF,"+52+005.dsf (36ms)"
1774184559.869,5855.3,DSF,"+52+005.dsf (43ms)"
1774184559.903,5855.3,DSF,"+52+005.dsf (12ms)"
1774184559.903,5855.3,DSF,"+52+005.dsf (0ms)"
1774184559.970,5855.4,DSF,"+52+005.dsf (70ms)"
1774184560.602,5856.0,DSF,"+52+005.dsf (648ms)"
1774184560.836,5856.3,DSF,"+52+005.dsf (211ms)"
1774184561.369,5856.8,DSF,"+52+005.dsf (528ms)"
1774184565.780,5861.2,DSF,"+52+005.dsf (4399ms)"
1774184729.634,6025.0,WEATHER,"Will fetch 'https://weatherservice.x-plane.com/api/v1/manifest/debug/2026-03-22T13:05:32Z' for epoch '1774184732"
1774184730.400,6025.8,WEATHER,"Parsing weather manifest ID '81181'"
1774184953.549,6249.0,AIRPORT,"Loading sim objects for airport EHTP"
1774185242.722,6538.1,ERROR,"E/OBJ: OBJ read failed: the file path /mnt/xplane_data/Scenery/FlyTampa/FlyTampa_Amsterdam_0_airport could not be opened"
1774185242.743,6538.2,ERROR,"E/PLG: Plugin createed an instance with a null OBJ."
1774185242.743,6538.2,ERROR,"E/PLG: Plugin createed an instance with a null OBJ."
1774185242.743,6538.2,ERROR,"E/PLG: Plugin createed an instance with a null OBJ."
1774185242.743,6538.2,ERROR,"E/PLG: Plugin createed an instance with a null OBJ."
1774185242.743,6538.2,ERROR,"E/PLG: Plugin createed an instance with a null OBJ."
1774185242.743,6538.2,ERROR,"E/PLG: Plugin createed an instance with a null OBJ."
1774185242.743,6538.2,ERROR,"E/PLG: Plugin createed an instance with a null OBJ."
1774185269.237,6564.7,DSF,"+53+002.dsf (0ms)"
1774185269.237,6564.7,DSF,"+53+002.dsf (3ms)"
1774185269.237,6564.7,DSF,"+53+002.dsf (0ms)"
1774185274.305,6569.7,DSF,"+53+004.dsf (8ms)"
1774185274.305,6569.7,DSF,"+53+004.dsf (12ms)"
1774185274.338,6569.8,DSF,"+53+004.dsf (5ms)"
1774185274.338,6569.8,DSF,"+53+004.dsf (1ms)"
1774185274.338,6569.8,DSF,"+53+004.dsf (0ms)"
1774185274.338,6569.8,DSF,"+53+004.dsf (12ms)"
1774185274.438,6569.9,DSF,"+53+004.dsf (79ms)"
1774185274.438,6569.9,DSF,"+53+004.dsf (5ms)"
1774185274.438,6569.9,DSF,"+53+004.dsf (4ms)"
1774185275.899,6571.3,DSF,"+53+004.dsf (1377ms)"
1774185275.972,6571.4,DSF,"+53+003.dsf (0ms)"
1774185275.972,6571.4,DSF,"+53+003.dsf (2ms)"
1774185275.972,6571.4,DSF,"+53+003.dsf (3ms)"
1774185276.289,6571.7,DSF,"+53+005.dsf (38ms)"
1774185276.355,6571.8,DSF,"+53+005.dsf (57ms)"
1774185276.355,6571.8,DSF,"+53+005.dsf (10ms)"
1774185276.355,6571.8,DSF,"+53+005.dsf (1ms)"
1774185276.355,6571.8,DSF,"+53+005.dsf (0ms)"
1774185276.422,6571.8,DSF,"+53+005.dsf (50ms)"
1774185276.588,6572.0,DSF,"+53+005.dsf (158ms)"
1774185276.588,6572.0,DSF,"+53+005.dsf (17ms)"
1774185276.622,6572.0,DSF,"+53+005.dsf (36ms)"
1774185278.049,6573.5,DSF,"+53+005.dsf (1394ms)"
1774185323.855,6619.3,DSF,"+51+006.dsf (34ms)"
1774185323.888,6619.3,DSF,"+53+006.dsf (37ms)"
1774185323.922,6619.3,DSF,"+53+006.dsf (31ms)"
1774185323.922,6619.3,DSF,"+53+006.dsf (15ms)"
1774185323.955,6619.4,DSF,"+53+006.dsf (2ms)"
1774185323.955,6619.4,DSF,"+53+006.dsf (0ms)"
1774185323.955,6619.4,DSF,"+51+006.dsf (65ms)"
1774185324.021,6619.4,DSF,"+53+006.dsf (66ms)"
1774185324.088,6619.5,DSF,"+51+006.dsf (146ms)"
1774185324.156,6619.6,DSF,"+51+006.dsf (48ms)"
1774185324.156,6619.6,DSF,"+51+006.dsf (2ms)"
1774185324.255,6619.7,DSF,"+53+006.dsf (235ms)"
1774185324.288,6619.7,DSF,"+53+006.dsf (27ms)"
1774185324.322,6619.7,DSF,"+53+006.dsf (33ms)"
1774185325.241,6620.7,DSF,"+51+006.dsf (1070ms)"
1774185326.336,6621.8,DSF,"+53+006.dsf (2017ms)"
1774185342.605,6638.0,DSF,"+51+006.dsf (17385ms)"
1774185342.805,6638.2,DSF,"+51+006.dsf (181ms)"
1774185345.738,6641.2,DSF,"+51+006.dsf (2945ms)"
1774185353.157,6648.6,DSF,"+51+006.dsf (7342ms)"
1774185366.132,6661.5,DSF,"+52+006.dsf (29ms)"
1774185366.132,6661.5,DSF,"+52+006.dsf (28ms)"
1774185366.241,6661.7,DSF,"+52+006.dsf (15ms)"
1774185366.241,6661.7,DSF,"+52+006.dsf (1ms)"
1774185366.241,6661.7,ERROR,"E/OBJ: ERROR: object Custom Scenery/EDDL Ibedesign Dusseldorf XP12 Converter/luces_taxi/txyyy.obj has a bad light name: "
1774185366.241,6661.7,ERROR,"E/OBJ: ERROR: object Custom Scenery/EDDL Ibedesign Dusseldorf XP12 Converter/luces_taxi/txyyy.obj has a bad light name: "
1774185366.241,6661.7,ERROR,"E/OBJ: ERROR: object Custom Scenery/EDDL Ibedesign Dusseldorf XP12 Converter/luces_taxi/txygg.obj has a bad light name: "
1774185366.241,6661.7,ERROR,"E/OBJ: ERROR: object Custom Scenery/EDDL Ibedesign Dusseldorf XP12 Converter/luces_taxi/txygg.obj has a bad light name: "
1774185366.529,6661.9,DSF,"+52+006.dsf (281ms)"
1774185368.790,6664.2,DSF,"+52+006.dsf (2268ms)"
1774185368.856,6664.3,DSF,"+52+006.dsf (77ms)"
1774185368.989,6664.4,DSF,"+52+006.dsf (98ms)"
1774185371.602,6667.0,DSF,"+52+006.dsf (2620ms)"
1774185481.040,6776.5,AIRPORT,"Loading sim objects for airport EHAM"
1774185564.008,6859.4,AIRPORT,"Loading sim objects for airport XEH0006"
1774185628.656,6924.1,WEATHER,"Will fetch 'https://weatherservice.x-plane.com/api/v1/manifest/debug/2026-03-22T13:20:31Z' for epoch '1774185631"
1774185628.950,6924.4,WEATHER,"Parsing weather manifest ID '81182'"
