timestamp,cpu_some10,cpu_some60,mem_some10,mem_some60,mem_full10,mem_full60,io_some10,io_some60,io_full10,io_full60
1774180732.446,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1774180733.467,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1774180734.487,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1774180735.513,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1774180736.535,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1774180737.556,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1774180738.578,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1774180739.599,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1774180740.624,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1774180741.646,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1774180742.668,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1774180743.689,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1774180744.712,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1774180745.739,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1774180746.762,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1774180747.786,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1774180748.806,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1774180749.826,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1774180750.853,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1774180751.875,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1774180752.894,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1774180753.915,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1774180754.936,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1774180755.965,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1774180756.986,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1774180758.007,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1774180759.027,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1774180760.049,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1774180761.077,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1774180762.097,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1774180763.119,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1774180764.139,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1774180765.161,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1774180766.188,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1774180767.209,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1774180768.229,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1774180769.249,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1774180770.268,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1774180771.297,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1774180772.320,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1774180773.341,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1774180774.362,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1774180775.383,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1774180776.409,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1774180777.430,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1774180778.452,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1774180779.471,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1774180780.493,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1774180781.520,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1774180782.541,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1774180783.562,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1774180784.583,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1774180785.602,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1774180786.631,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1774180787.654,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1774180788.674,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1774180789.696,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1774180790.717,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1774180791.741,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1774180792.761,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1774180793.783,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1774180794.803,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1774180795.825,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1774180796.852,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1774180797.872,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1774180798.892,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1774180799.912,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1774180800.933,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1774180801.961,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1774180802.982,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1774180804.001,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1774180805.025,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1774180806.046,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1774180807.072,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1774180808.093,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1774180809.115,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1774180810.135,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1774180811.157,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1774180812.185,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1774180813.208,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1774180814.227,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1774180815.247,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1774180816.267,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1774180817.294,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1774180818.315,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1774180819.335,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1774180820.356,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1774180821.379,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1774180822.407,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1774180823.426,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1774180824.447,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1774180825.468,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1774180826.491,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1774180827.519,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1774180828.540,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1774180829.561,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1774180830.582,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1774180831.601,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1774180832.629,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1774180833.649,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1774180834.669,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1774180835.692,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1774180836.712,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1774180837.739,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1774180838.760,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1774180839.781,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1774180840.800,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1774180841.825,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1774180842.853,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1774180843.874,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1774180844.895,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1774180845.917,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1774180846.936,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1774180847.965,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1774180848.988,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1774180850.007,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1774180851.027,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1774180852.048,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1774180853.079,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1774180854.099,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1774180855.119,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1774180856.140,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1774180857.160,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1774180858.187,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1774180859.208,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1774180860.228,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1774180861.249,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1774180862.268,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1774180863.297,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1774180864.317,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1774180865.338,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1774180866.359,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1774180867.379,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1774180868.406,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1774180869.425,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1774180870.447,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1774180871.468,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1774180872.490,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1774180873.518,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1774180874.538,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1774180875.558,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1774180876.580,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1774180877.600,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1774180878.629,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1774180879.650,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1774180880.672,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1774180881.693,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1774180882.714,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1774180883.740,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1774180884.760,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1774180885.781,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1774180886.800,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1774180887.823,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1774180888.851,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1774180889.872,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1774180890.895,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1774180891.916,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1774180892.935,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1774180893.964,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1774180894.983,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1774180896.005,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1774180897.024,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1774180898.043,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1774180899.069,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1774180900.090,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1774180901.109,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1774180902.131,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1774180903.151,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1774180904.178,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1774180905.198,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1774180906.216,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1774180907.238,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1774180908.258,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1774180909.282,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1774180910.304,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1774180911.324,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1774180912.345,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1774180913.365,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1774180914.391,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1774180915.411,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1774180916.432,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1774180917.451,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1774180918.472,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1774180919.498,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1774180920.518,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1774180921.539,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1774180922.558,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1774180923.577,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1774180924.603,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1774180925.622,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1774180926.643,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1774180927.664,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1774180928.685,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1774180929.713,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1774180930.733,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1774180931.752,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1774180932.775,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1774180933.796,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1774180934.823,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1774180935.843,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1774180936.865,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1774180937.885,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1774180938.907,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1774180939.934,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1774180940.954,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1774180941.976,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1774180942.997,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1774180944.017,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1774180945.045,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1774180946.065,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1774180947.086,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1774180948.108,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1774180949.130,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1774180950.156,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1774180951.177,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1774180952.198,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1774180953.218,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1774180954.242,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1774180955.271,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1774180956.292,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1774180957.311,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1774180958.332,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1774180959.351,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1774180960.379,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1774180961.399,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1774180962.418,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1774180963.440,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1774180964.462,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1774180965.489,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1774180966.512,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1774180967.532,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1774180968.552,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1774180969.574,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1774180970.601,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1774180971.620,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1774180972.641,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1774180973.662,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1774180974.682,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1774180975.708,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1774180976.731,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1774180977.751,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1774180978.771,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1774180979.793,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1774180980.819,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1774180981.842,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1774180982.863,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1774180983.884,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1774180984.906,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1774180985.933,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1774180986.953,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1774180987.974,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1774180988.996,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1774180990.017,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1774180991.046,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1774180992.068,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1774180993.090,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1774180994.110,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1774180995.130,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1774180996.158,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1774180997.179,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1774180998.199,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1774180999.222,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1774181000.243,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1774181001.269,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1774181002.290,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1774181003.312,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1774181004.332,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1774181005.352,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1774181006.378,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1774181007.399,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1774181008.420,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1774181009.441,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1774181010.463,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1774181011.489,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1774181012.509,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1774181013.529,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1774181014.550,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1774181015.569,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1774181016.596,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1774181017.616,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1774181018.636,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1774181019.658,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1774181020.679,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1774181021.705,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1774181022.726,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1774181023.747,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1774181024.768,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1774181025.789,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1774181026.814,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1774181027.834,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1774181028.856,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1774181029.878,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1774181030.899,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1774181031.928,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1774181032.949,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1774181033.971,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
